OBJECTID,Moose density 2016,Moose density 2017,Elk density 2016,Elk density 2017,Moose catchability 2016,Moose catchability+density 2016,Moose catchability 2017,Moose catchability+density 2017,Elk catchability 2016,Elk catchability+density 2016,Elk catchability 2017,Elk catchability+density 2017
3554,6.25,6.25,0,0,0.0183724,0.0485681,0.0035926,0.004271,0.0013598,0.0021304,0.0007709,0.0007944
3555,0,0,0,0,0.021806,0.084084,0.003664,0.0038062,0.0017181,0.0025577,0.0008175,0.0008431
3556,0,0,0,0,0.0150148,0.0907584,0.0034974,0.0040838,0.0064716,0.0082293,0.0010101,0.0011225
3557,2.0833299,2.0833299,0,0,0.020098,0.0410792,0.0036592,0.0059829,0.0027574,0.0031686,0.0011269,0.0011395
3558,0,0,0,0,0.0186295,0.047042,0.0040126,0.0052208,0.0035999,0.0036802,0.0011396,0.0009442
3559,0,0,0,0,0.0408448,0.505122,0.0025662,0.009703,0.0121868,0.0073516,0.0016386,0.0027076
3560,0,4.1666698,0,0,0.0348663,0.0804596,0.0038697,0.0066319,0.0017463,0.0012473,0.0010602,0.0006912
3561,0,0,0,0,0.0288613,0.146815,0.0042586,0.0035869,0.0036339,0.0021756,0.0009317,0.0003744
3562,0,0,0,0,0.168414,1.39634,0.0064252,0.0070333,0.0071285,0.0006327,0.0010208,0.0000327
3563,4.1666698,0,0,0,0.0337172,0.19607,0.003644,0.0040674,0.0047875,0.0031493,0.0010705,0.0006468
3564,0,0,0,0,0.0416569,0.101752,0.0044149,0.0081409,0.0037452,0.0041161,0.0016299,0.0014027
3565,0,0,0,0,0.0311691,0.0905722,0.0044208,0.0064955,0.0043883,0.0050955,0.0019997,0.001768
3566,2.0833299,2.0833299,0,0,0.0265989,0.0867116,0.004524,0.0041631,0.0039812,0.0033151,0.0014915,0.0008547
3567,0,0,0,0,0.0316046,0.106283,0.0061085,0.0051901,0.0076939,0.0058867,0.0017918,0.0006549
3568,0,0,0,0,0.0558477,0.123579,0.0077586,0.0043735,0.0013146,0.0008297,0.0012723,0.0002356
3569,0,0,0,0,0.0526096,0.0118243,0.0092439,0.0111136,0.0048177,0.0072271,0.0048015,0.0015931
3570,0,0,0,0,0.0828396,0.052258,0.0131548,0.018268,0.0288804,0.0055121,0.0032689,0.000095
3571,0,0,0,0,0.0223746,0.0145962,0.010259,0.0321238,0.0441829,0.0850631,0.0125454,0.0060997
3572,0,0,2.0833299,0,0.0291501,0.0818566,0.0042399,0.0052017,0.0035037,0,0.0015671,0.0010814
3573,2.0833299,2.0833299,0,0,0.0601677,0.288451,0.0024927,0.0141462,0.0057657,0.0035774,0.0021498,0.0045157
3574,0,4.1666698,0,0,0.0201502,0.0296189,0.0057973,0.0097529,0.0032716,0.0038404,0.0016154,0.0012413
3575,4.1666698,4.1666698,0,0,0.0128493,0.0064208,0.0095777,0.0215953,0.0083218,0.0139985,0.0036474,0.002457
3576,0,0,0,0,0.0164877,0.018748,0.0062222,0.0070461,0.0028144,0.0037728,0.0016121,0.0013021
3577,0,0,0,0,0.0061431,0.0041,0.0062272,0.0192654,0.0347468,0.0138447,0.0054522,0.0035445
3578,2.0833299,2.0833299,2.0833299,2.0833299,0.0102823,0.0139189,0.0048917,0.0063703,0.0070737,0,0.002229,0
3579,0,0,0,0,0.0103443,0.019436,0.0048515,0.004026,0.0053634,0.0039493,0.0017453,0.0014896
3580,0,0,0,0,0.007372,0.0032847,0.0046484,0.0040786,0.0034301,0.0039139,0.0019221,0.0022383
3581,0,2.0833299,0,0,0.0075713,0.0026351,0.0053246,0.0047082,0.0030108,0.0042348,0.0024392,0.0029568
3582,8.3333302,8.3333302,0,0,0.0067808,0.0019908,0.0068568,0.0173268,0.0216946,0.0196446,0.0080853,0.0080532
3583,0,0,0,0,0.012396,0.0133653,0.0046388,0.0038134,0.004136,0.0004902,0.0014167,0.00084
3584,8.3333302,10.4167004,0,0,0.0298151,0.0124167,0.010538,0.002251,0.0089512,0.0008177,0.0113361,0.005101
3585,4.1666698,4.1666698,0,0,0.013985,0.0175951,0.0061355,0.0019661,0.0007148,0.0006396,0.0008175,0.0006594
3586,0,4.1666698,0,0,0.0120102,0.0154205,0.0053976,0.0036195,0.0020284,0.0012237,0.0013303,0.0011547
3587,8.3333302,6.25,0,0,0.0141158,0.0112418,0.005103,0.0043434,0.0023919,0.0018759,0.0017982,0.0019114
3588,0,0,0,0,0.0138327,0.0199691,0.0048725,0.0028652,0.0024725,0.002166,0.0017396,0.001975
3589,0,0,0,0,0.010629,0.0125694,0.0056867,0.0020016,0.0013845,0.0002377,0.0007454,0.0004158
3590,0,0,6.25,6.25,0.0184791,0.0167162,0.0051228,0.0030851,0.0027188,0,0.002938,0
3591,0,0,0,0,0.0158501,0.0084188,0.0041489,0.002857,0.0030094,0.002827,0.0022901,0.0031665
3592,0,0,0,0,0.0149908,0.0055813,0.0043277,0.0011984,0.0006181,0.0005419,0.0006628,0.0007004
3593,0,0,0,0,0.0122013,0.0030236,0.0037016,0.0027156,0.0018375,0.0022737,0.0015853,0.0026173
3594,0,0,0,0,0.0136235,0.0196627,0.0037482,0.0034597,0.0022156,0.0022846,0.0014829,0.0023941
3595,2.0833299,2.0833299,0,0,0.0126111,0.0153981,0.0035975,0.0038495,0.0026276,0.0030613,0.0015867,0.0028827
3596,2.0833299,2.0833299,0,0,0.011849,0.0130283,0.0050941,0.0031618,0.0016327,0.0012413,0.0012524,0.0015398
3597,2.0833299,2.0833299,0,0,0.019489,0.0124605,0.0057074,0.0024427,0.00128,0.0008916,0.0019891,0.0026305
3598,0,0,0,0,0.049842,0.0784488,0.0037691,0.0050938,0.0015451,0.0009644,0.0025593,0.0089226
3599,8.3333302,8.3333302,0,0,0.0123117,0.0051798,0.007173,0.0114953,0.0156921,0.0228656,0.0124281,0.0225155
3600,4.1666698,4.1666698,0,0,0.0109915,0.0016173,0.0061936,0.0053723,0.0058549,0.0102671,0.0055187,0.0087492
3601,0,0,0,0,0.0170567,0.0010851,0.0030006,0.0013617,0.0022129,0.0023764,0.0017013,0.0028727
3602,4.1666698,4.1666698,0,0,0.0087483,0.0035913,0.0068683,0.0111351,0.0076865,0.0250019,0.0056313,0.0098879
3603,4.1666698,4.1666698,0,0,0.0155794,0.0001759,0.002735,0.0010817,0.0016897,0.00267,0.0012005,0.0019217
3604,0,0,0,0,0.0211533,0.0000813,0.001848,0.0006847,0.0016524,0.0027213,0.0012937,0.0026247
3605,0,2.0833299,0,0,0.0124739,0.0115264,0.0040587,0.0037723,0.0012213,0.0037492,0.0013675,0.0028837
3606,0,8.3333302,0,0,0.0095074,0.0054853,0.0059455,0.0109744,0.0032187,0.015057,0.0036729,0.0079859
3607,6.25,6.25,0,0,0.0119984,0.0059806,0.004244,0.0049976,0.0020882,0.0039918,0.0014697,0.0028865
3608,6.25,2.0833299,0,0,0.0233634,0.0100687,0.0034155,0.0164095,0.0027157,0.0047047,0.0023849,0.0123687
3609,0,0,0,0,0.0019623,0.0000103,0.004437,0.0220073,0.0157682,0.0412725,0.005386,0.0210113
3610,0,0,0,0,0.0108403,0.0005713,0.0061253,0.0257057,0.0093793,0.0296216,0.0051897,0.0150587
3611,2.0833299,6.25,0,0,0.0111631,0.0062328,0.0057809,0.0143621,0.0066759,0.0277303,0.0070241,0.0189517
3612,2.0833299,4.1666698,0,0,0.01475,0.0130416,0.0038388,0.0079766,0.0031337,0.0077804,0.0031666,0.0086201
3613,0,2.0833299,0,0,0.0140932,0.0179329,0.0039324,0.0058815,0.0028674,0.0073558,0.0024048,0.0058354
3614,6.25,6.25,0,0,0.0144792,0.0134709,0.0041661,0.0066218,0.0026303,0.006613,0.0026625,0.0065681
3615,2.0833299,2.0833299,0,0,0.0160759,0.0302244,0.0035342,0.0043796,0.0031756,0.0050764,0.0021079,0.005631
3616,0,0,0,0,0.0176788,0.0256489,0.0037115,0.004415,0.0029967,0.0038444,0.0025126,0.0062464
3617,2.0833299,2.0833299,0,0,0.0182511,0.0202453,0.0042708,0.0036162,0.0026838,0.0025273,0.0027776,0.0052964
3618,0,0,0,0,0.0322099,0.0010478,0.0034663,0.0009181,0.0029818,0.0016064,0.0040202,0.0065329
3619,0,0,0,0,0.0103995,0.0001357,0.0031702,0.0016499,0.0028257,0.0040486,0.0028701,0.0067054
3620,4.1666698,0,0,0,0.0211229,0.0227831,0.0040126,0.0019935,0.0004416,0.0005668,0.0006771,0.0014882
3621,4.1666698,2.0833299,0,0,0.0186626,0.0082591,0.0029907,0.0034964,0.002301,0.0026414,0.001848,0.0045896
3622,0,0,0,0,0.0202441,0.0057268,0.0028617,0.0030458,0.0021447,0.0037645,0.0020175,0.0059082
3623,0,0,0,0,0.0057749,0.0129507,0.0049904,0.007248,0.0026322,0.0207154,0.0018651,0.0045966
3624,4.1666698,6.25,0,0,0.0078445,0.0015784,0.0031562,0.0036004,0.0020395,0.0077897,0.0012152,0.002759
3625,0,0,0,0,0.0051538,0.0120759,0.0047612,0.0059838,0.0022329,0.0108469,0.0012376,0.002552
3626,2.0833299,0,0,0,0.0056111,0.0046551,0.0046823,0.0117614,0.0014209,0.0333548,0.0009511,0.0060942
3627,4.1666698,4.1666698,0,0,0.0077213,0.0149737,0.0034155,0.0067149,0.0015783,0.0054194,0.0009328,0.0023053
3628,0,0,0,0,0.006106,0.0132354,0.0031659,0.0072233,0.0020081,0.0015496,0.0005716,0.0009657
3629,0,0,0,0,0.009132,0.0213108,0.0038034,0.0058798,0.00106,0.0048071,0.0007786,0.0022471
3630,4.1666698,4.1666698,0,0,0.0083864,0.0170819,0.0033578,0.006174,0.0014874,0.0051226,0.0008703,0.0020747
3631,0,0,0,0,0.005147,0.0193242,0.0037531,0.0046763,0.0051615,0.0082316,0.0011976,0.0017484
3632,0,0,0,0,0.008739,0.0141461,0.003535,0.0063464,0.0016705,0.0051347,0.0010042,0.0022841
3633,0,0,0,0,0.0100672,0.0142391,0.0037528,0.0072838,0.0018627,0.0071832,0.001137,0.0027783
3634,0,0,0,0,0.0091841,0.0152801,0.0037895,0.0048616,0.0007551,0.0040999,0.0006441,0.0018234
3635,0,0,0,0,0.0110183,0.0235174,0.0028763,0.0059154,0.001728,0.0048358,0.0009696,0.0026578
3636,0,0,0,0,0.0114602,0.0213627,0.0029577,0.0070426,0.0014957,0.0025947,0.0008665,0.0020565
3637,0,0,0,0,0.0083229,0.0171959,0.0027109,0.0064407,0.0017842,0.0010122,0.0004832,0.0008422
3638,0,0,0,0,0.0157354,0.0203941,0.0041338,0.0145192,0.0036002,0.014085,0.0013547,0.0035733
3639,4.1666698,0,0,0,0.0221771,0.0098321,0.0061044,0.0283338,0.0062324,0.0304705,0.0021606,0.0049743
3640,0,0,0,0,0.0148283,0.0313689,0.0043995,0.0059451,0.0010703,0.0020653,0.000786,0.001318
3641,0,0,0,0,0.0135479,0.0397392,0.0035233,0.002125,0.0002281,0.0004657,0.0002476,0.0004083
3642,2.0833299,0,0,0,0.0129353,0.0048994,0.0047152,0.0120852,0.0006123,0.0158191,0.0007227,0.0053732
3643,4.1666698,4.1666698,0,0,0.0212012,0.0117371,0.0067062,0.0338354,0.0085206,0.0442843,0.0025774,0.0047116
3644,0,0,0,0,0.0198711,0.01699,0.006491,0.0250907,0.0072795,0.029976,0.0023041,0.0047547
3645,2.0833299,2.0833299,0,0,0.0201929,0.0111356,0.0072118,0.0264212,0.0077084,0.0263168,0.0022577,0.0033033
3646,0,0,0,0,0.0184207,0.0076245,0.0087075,0.0342583,0.009832,0.0347857,0.003604,0.0042683
3647,0,0,0,0,0.0084553,0.0134946,0.0036637,0.0071781,0.003624,0.0012418,0.0008216,0.0006801
3648,0,0,0,0,0.0083889,0.0152607,0.0036194,0.0055728,0.0029506,0.000836,0.0006913,0.0004804
3649,0,0,0,0,0.0095367,0.006047,0.0049996,0.01559,0.0029985,0.0208382,0.0013589,0.0042801
3650,2.0833299,0,0,0,0.0088181,0.0164893,0.0065914,0.005237,0.0048048,0.0156378,0.0014037,0.0014462
3651,0,0,0,0,0.0228664,0.0079256,0.009587,0.0253059,0.0085413,0.0281632,0.0034151,0.0029442
3652,0,0,0,0,0.0172537,0.0276138,0.0049821,0.0082404,0.0034347,0.0063175,0.0017973,0.0018422
3653,2.0833299,2.0833299,0,0,0.0181958,0.0448125,0.0044018,0.0068973,0.002912,0.0038802,0.0013644,0.0012962
3654,0,0,0,0,0.0094603,0.0082507,0.0060574,0.0118123,0.0098383,0.0161705,0.0020312,0.0016549
3655,8.3333302,10.4167004,0,0,0.0169026,0.0470039,0.0046977,0.0086066,0.0046141,0.0046074,0.0013284,0.0008657
3656,2.0833299,2.0833299,0,0,0.0356946,0.0417658,0.0078061,0.0279148,0.0065819,0.0102302,0.0024527,0.0013566
3657,0,0,0,0,0.0924824,0.0546591,0.0126346,0.0571159,0.0123148,0.0081877,0.0036485,0.0004857
3658,0,0,0,0,0.0110061,0.0005675,0.0089154,0.0339485,0.010304,0.0188954,0.0032689,0.0017027
3659,0,0,0,0,0.0000607,0,0.0034772,0.0271321,0.0194837,0.0385009,0.0054792,0.0109318
3660,2.0833299,2.0833299,0,0,0.0001325,0,0.0022303,0.0331276,0.0195154,0.0412815,0.009703,0.0221256
3661,0,2.0833299,0,0,0.0000975,0,0.0020319,0.0350688,0.0317227,0.107749,0.0091887,0.0262287
3662,0,0,0,0,0.0003442,0,0.0019914,0.0239595,0.0124786,0.0328309,0.0054031,0.0179843
3663,0,0,0,0,0.0002298,0.0000002,0.0038864,0.0185493,0.0105319,0.0254016,0.0036037,0.0063791
3664,0,8.3333302,0,0,0.0030857,0.0007379,0.0047346,0.0235593,0.0054296,0.0023337,0.0011376,0.0008186
3665,0,0,0,0,0.0064595,0.0011448,0.0070329,0.02756,0.0156958,0.0406221,0.0030322,0.0032626
3666,2.0833299,2.0833299,0,0,0.0045656,0.0525764,0.0054118,0.0043523,0.0448194,0.0441635,0.0016143,0.0009411
3667,2.0833299,2.0833299,0,0,0.012654,0.0444133,0.0040034,0.0044597,0.0031131,0.0043901,0.001032,0.0009631
3668,6.25,2.0833299,0,0,0.0114772,0.0427197,0.0041762,0.0034044,0.0037174,0.0069599,0.0010043,0.0008479
3669,4.1666698,6.25,0,0,0.0167088,0.0451087,0.0038698,0.0045468,0.0018878,0.0028745,0.0008644,0.0007887
3670,0,4.1666698,0,0,0.0270556,0.066782,0.0038573,0.0056105,0.001249,0.0017307,0.000885,0.0008179
3671,0,0,0,0,0.0173967,0.117365,0.0038084,0.0035326,0.004525,0.0040817,0.000939,0.000753
3672,0,0,0,0,0.0461434,0.474352,0.002676,0.0098786,0.009668,0.0124135,0.0017775,0.0027331
3673,0,0,0,0,0.0148811,0.0755686,0.0050778,0.0061515,0.0149837,0.0080442,0.0014752,0.000779
3674,0,0,0,0,0.0234079,0.0329907,0.0046855,0.0162446,0.0062726,0.0015448,0.0015172,0.0007212
3675,0,0,0,0,0.0088415,0.0217017,0.0071026,0.0076639,0.0488568,0.0515567,0.0023133,0.0009301
3676,0,0,0,0,0.0331712,0.0471014,0.0070798,0.0092448,0.0090259,0.0095813,0.0022114,0.0007968
3677,0,0,0,0,0.0364394,0.170458,0.0075938,0.0088676,0.0238868,0.0335116,0.0026267,0.0007644
3678,2.0833299,2.0833299,0,0,0.0358673,0.102565,0.0087255,0.0180471,0.0728029,0.0494494,0.0034321,0.0010852
3679,0,0,0,0,0.074045,0.0726899,0.0081518,0.0331933,0.0099344,0.0143962,0.0038244,0.0024773
3680,0,0,0,0,0.0327524,0.0963967,0.006287,0.007221,0.009225,0.0097985,0.0021283,0.0009638
3681,0,0,0,0,0.0554147,0.0405699,0.0106582,0.0187178,0.0094613,0.00932,0.0046503,0.0012425
3682,0,0,0,0,0.121781,0.0040696,0.0057784,0.0068775,0.0065058,0.002393,0.0030422,0.0004572
3683,0,0,0,0,0.0525966,0.0011122,0.0044445,0.0030112,0.0027316,0.002244,0.0025145,0.001247
3684,0,0,0,0,0.0977478,0.0234531,0.0081942,0.0094124,0.0048711,0.0034285,0.0028555,0.0006794
3685,0,2.0833299,2.0833299,0,0.0561451,0.0524852,0.0084412,0.0159359,0.0088597,0,0.0028865,0.0010014
3686,0,0,2.0833299,2.0833299,0.0290497,0.087367,0.0045546,0.0035677,0.0028428,0,0.0013685,0
3687,2.0833299,2.0833299,0,0,0.0259873,0.0446597,0.0044742,0.0062193,0.0030197,0.0027284,0.001861,0.0014849
3688,0,0,0,0,0.0231879,0.0418223,0.0053004,0.0057409,0.0015606,0.0019087,0.001341,0.0012116
3689,0,0,0,0,0.0161264,0.0341765,0.0057636,0.0063125,0.0041749,0.0078674,0.0016641,0.0013599
3690,6.25,6.25,0,0,0.0150651,0.0088081,0.0050716,0.013443,0.0039778,0.0016562,0.0018535,0.0008022
3691,0,0,0,0,0.0159653,0.0211468,0.0054296,0.0084426,0.0056456,0.0058577,0.0018706,0.0016749
3692,2.0833299,2.0833299,0,0,0.0080083,0.0059881,0.0066235,0.0151463,0.0182033,0.021995,0.0060359,0.0056738
3693,4.1666698,4.1666698,0,0,0.0148215,0.01832,0.00418,0.0050938,0.0024953,0.0022623,0.0014518,0.001473
3694,0,0,0,0,0.0117154,0.0063871,0.0051384,0.0108779,0.0031222,0.0147888,0.0017548,0.0053224
3695,0,0,0,0,0.0088127,0.0151157,0.0048857,0.0043617,0.0044966,0.0025549,0.0012439,0.0014556
3696,4.1666698,6.25,0,0,0.0133617,0.0226543,0.0043145,0.004523,0.0039406,0.0030001,0.0017658,0.0020642
3697,10.4167004,10.4167004,0,0,0.0142451,0.0107979,0.0049988,0.0062748,0.0029984,0.0039545,0.0020014,0.0024771
3698,0,0,0,0,0.0160651,0.0217333,0.006273,0.002294,0.0021483,0.0011067,0.0023126,0.0014691
3699,6.25,6.25,0,0,0.0180169,0.0141258,0.0060197,0.0034971,0.0023471,0.0016281,0.0025141,0.0024464
3700,4.1666698,2.0833299,0,0,0.0137226,0.015713,0.0057415,0.002279,0.0009303,0.0005512,0.001004,0.0006906
3701,0,2.0833299,0,0,0.0142615,0.0244142,0.0052161,0.002384,0.0007077,0.0011982,0.0008366,0.0010429
3702,6.25,6.25,0,0,0.0124278,0.013203,0.0052551,0.0039238,0.0013174,0.0017736,0.0011725,0.0014604
3703,0,0,0,0,0.0135023,0.0218552,0.0046271,0.0032484,0.0025826,0.0028229,0.0018537,0.0023123
3704,6.25,6.25,0,0,0.0084446,0.0025278,0.0073055,0.0100901,0.0091624,0.0153448,0.0077183,0.009433
3705,4.1666698,2.0833299,0,0,0.0143405,0.0049028,0.0099884,0.0067426,0.0120126,0.0126683,0.0157548,0.0147501
3706,8.3333302,4.1666698,2.0833299,2.0833299,0.0601279,0.0000658,0.0047562,0.0005567,0.0064562,0,0.0120753,0
3707,8.3333302,2.0833299,0,4.1666698,0.026795,0.0002708,0.0025634,0.0010238,0.0025893,0.0021152,0.0021786,0
3708,0,0,0,0,0.0168562,0.0139979,0.0044598,0.0031252,0.0026316,0.0029367,0.0025887,0.0039265
3709,0,2.0833299,0,0,0.0145802,0.0193607,0.005199,0.0021998,0.0013148,0.001465,0.0016617,0.0017638
3710,0,0,0,0,0.014225,0.0170994,0.0042281,0.0040806,0.002924,0.0043235,0.0024847,0.0044958
3711,0,0,0,0,0.017757,0.0034425,0.003797,0.0022811,0.0021441,0.0020739,0.0021081,0.003485
3712,0,0,0,0,0.015649,0.0024398,0.0071571,0.0039531,0.0066501,0.0063414,0.0081325,0.010017
3713,0,0,0,0,0.0690917,0.0028128,0.0022377,0.0017126,0.0017901,0.0009538,0.0031263,0.0042625
3714,0,0,0,0,0.0300072,0.0023273,0.0026572,0.0014358,0.0024616,0.0016707,0.0024489,0.0048262
3715,0,0,0,0,0.0204309,0.0083391,0.005093,0.0020876,0.0028566,0.001849,0.003653,0.0052724
3716,4.1666698,0,0,0,0.0249151,0.0000189,0.0019355,0.0003984,0.0027027,0.0025621,0.0019485,0.0035167
3717,0,0,0,0,0.0142522,0.0045293,0.0039873,0.0016293,0.0006969,0.0012349,0.0007846,0.001398
3718,0,0,0,0,0.0146677,0.0006147,0.003171,0.0014553,0.0012243,0.0027314,0.00114,0.0024763
3719,0,0,0,0,0.0075128,0.005955,0.0059591,0.0083245,0.0050362,0.0199535,0.0038859,0.008071
3720,2.0833299,2.0833299,0,0,0.0114353,0.0028546,0.004315,0.0062208,0.0008193,0.0150623,0.0009276,0.0072262
3721,0,0,0,0,0.0114497,0.0009149,0.0046034,0.0049307,0.0044386,0.0197795,0.0046556,0.011275
3722,4.1666698,4.1666698,0,0,0.0135507,0.0160103,0.0044736,0.0029539,0.0007964,0.0015198,0.0009203,0.001642
3723,0,0,0,0,0.0039406,0.0001776,0.0051194,0.0128959,0.0101194,0.0197857,0.0039803,0.0129374
3724,0,0,0,0,0.0007472,0.000001,0.0039345,0.0144335,0.0269829,0.047501,0.0070688,0.0283558
3725,0,0,0,0,0.0022786,0.0000445,0.0053148,0.0189826,0.0189817,0.0489866,0.0077632,0.0256902
3726,0,0,0,0,0.0125951,0.0041302,0.0050225,0.0088442,0.0062553,0.0117504,0.0036834,0.0087883
3727,0,0,0,0,0.0169413,0.0318848,0.0032541,0.0034305,0.0018046,0.0026633,0.0014829,0.0037878
3728,0,0,0,0,0.0129303,0.0170703,0.003738,0.0040073,0.0027575,0.0050126,0.0017397,0.0042271
3729,10.4167004,14.5832996,0,0,0.0183236,0.0188461,0.0032653,0.0078845,0.0018586,0.0041905,0.0016859,0.0045185
3730,4.1666698,4.1666698,0,0,0.0170735,0.0215592,0.0032916,0.0060138,0.0045105,0.0075022,0.0024635,0.0067469
3731,8.3333302,4.1666698,0,0,0.0094885,0.0031308,0.0061885,0.0231333,0.0272141,0.101642,0.0114388,0.0310699
3732,0,4.1666698,0,0,0.0146145,0.01508,0.0049258,0.0072467,0.003413,0.005438,0.0028348,0.0063762
3733,0,0,0,0,0.0213301,0.0189277,0.0045813,0.0053311,0.0043784,0.0036277,0.0034334,0.0079335
3734,0,0,0,0,0.029713,0.0044644,0.0065878,0.0036204,0.0044549,0.0042721,0.0060088,0.0103367
3735,2.0833299,2.0833299,0,0,0.0197662,0.0177616,0.0053212,0.0016915,0.000389,0.0005623,0.0007918,0.0013481
3736,0,0,0,0,0.0144828,0.0116864,0.0056884,0.0087552,0.0045662,0.0067799,0.0045499,0.0110697
3737,0,0,0,0,0.0171301,0.0000786,0.0032285,0.0025148,0.0088137,0.0254773,0.0071044,0.0208978
3738,0,0,0,0,0.0057214,0.0156523,0.0048748,0.0092213,0.004462,0.0291435,0.0024735,0.0062618
3739,0,0,0,0,0.0052002,0.0055899,0.0061189,0.019757,0.0073286,0.0718197,0.0058615,0.0163357
3740,0,0,0,0,0.0075537,0.0165318,0.0039035,0.0061543,0.0014947,0.006935,0.0012056,0.0029886
3741,0,0,0,0,0.0049155,0.0050585,0.005969,0.0148803,0.0055512,0.0484872,0.0042018,0.0104726
3742,2.0833299,2.0833299,0,0,0.0067229,0.016442,0.0041381,0.0035224,0.0005023,0.0012456,0.0003809,0.000643
3743,6.25,6.25,0,0,0.0082635,0.0138045,0.0034235,0.0098432,0.0021051,0.0065172,0.0011828,0.0032138
3744,0,0,0,0,0.0104057,0.0311404,0.0033694,0.0056695,0.0008747,0.0024477,0.0006418,0.0018148
3745,0,0,0,0,0.0079406,0.0173973,0.0026565,0.009928,0.0029781,0.0017725,0.0007645,0.0015821
3746,0,0,0,0,0.0067136,0.0145915,0.0027298,0.0067835,0.00242,0.0013237,0.0005759,0.0009347
3747,0,0,0,0,0.0069447,0.0154021,0.0031856,0.0059835,0.0042543,0.0108061,0.0012457,0.0029649
3748,0,0,0,0,0.0110844,0.0032792,0.0023988,0.0027651,0.0015116,0.0045759,0.0008888,0.0023197
3749,2.0833299,0,0,0,0.0088797,0.01306,0.0033223,0.00467,0.0013747,0.0034621,0.0007806,0.0017211
3750,0,0,0,0,0.0084336,0.015568,0.0032864,0.0082139,0.0028939,0.0053224,0.0011958,0.0027381
3751,0,0,0,0,0.0150904,0.0317929,0.0028649,0.0095505,0.0014833,0.0031534,0.001057,0.0035952
3752,0,0,0,0,0.0099915,0.0199439,0.0034968,0.0058867,0.001542,0.004367,0.0009725,0.0022962
3753,0,0,0,0,0.0111643,0.0276192,0.002875,0.004846,0.0018394,0.0049207,0.0009546,0.0023881
3754,4.1666698,0,0,0,0.0075232,0.0071765,0.0057168,0.0104033,0.0039804,0.0253401,0.0025006,0.0053852
3755,0,4.1666698,0,0,0.0088014,0.0100156,0.0050262,0.0072017,0.0014162,0.0052287,0.0007983,0.0014266
3756,0,0,0,0,0.0081417,0.0090444,0.0064247,0.0086463,0.0021896,0.011967,0.0017146,0.0029851
3757,0,0,0,0,0.0106254,0.0243455,0.0042237,0.0069394,0.0044972,0.0156756,0.0014593,0.0028801
3758,0,0,0,0,0.0123795,0.0252378,0.00482,0.0092975,0.0071097,0.0288109,0.001778,0.0033538
3759,6.25,6.25,0,0,0.0094337,0.0339139,0.003688,0.0052057,0.0057157,0.0146117,0.0010577,0.0017858
3760,0,0,0,0,0.0148088,0.0261119,0.0052301,0.0093677,0.0057023,0.0177235,0.0014502,0.0021594
3761,0,0,0,0,0.0142471,0.0054139,0.0067714,0.0204353,0.0054208,0.0164681,0.0021171,0.0028088
3762,0,0,0,0,0.0072032,0.0058476,0.0062469,0.0138998,0.0074866,0.0148497,0.003576,0.0039811
3763,4.1666698,4.1666698,0,0,0.0114847,0.0166186,0.004043,0.0071462,0.0028269,0.0033975,0.0013164,0.0014975
3764,6.25,6.25,0,0,0.0133833,0.0230411,0.0038819,0.0059139,0.0022189,0.0030519,0.0011138,0.0012685
3765,0,0,0,0,0.0146752,0.0306139,0.0047424,0.0052076,0.0021402,0.0042503,0.0013492,0.0014972
3766,0,0,0,0,0.0265826,0.0189287,0.0068889,0.0186175,0.0044683,0.0130422,0.002628,0.0029485
3767,0,0,0,0,0.0206789,0.0590787,0.0040922,0.005513,0.002517,0.003681,0.0013676,0.0015124
3768,0,2.0833299,0,0,0.0248944,0.0555834,0.0039429,0.0057619,0.0013955,0.0016922,0.0012164,0.001196
3769,0,0,0,0,0.0181691,0.0407854,0.0051491,0.0056942,0.0034872,0.0044559,0.0013881,0.0009546
3770,4.1666698,4.1666698,0,0,0.0166207,0.059755,0.0051803,0.0059954,0.0056293,0.0061901,0.0015877,0.0009274
3771,2.0833299,0,0,0,0.0191555,0.0320616,0.0064161,0.0050539,0.0016984,0.0021483,0.0009866,0.0004797
3772,2.0833299,2.0833299,0,0,0.0322781,0.0265782,0.0130237,0.0164831,0.0042129,0.0046006,0.0030075,0.0003875
3773,0,0,0,0,0.0000701,0,0.0043406,0.0195691,0.0193954,0.0403013,0.0059551,0.0070837
3774,6.25,2.0833299,0,0,0.0026277,0.0000901,0.0051826,0.0038883,0.0006916,0.0013902,0.0007688,0.0005909
3775,0,0,0,0,0.0001272,0,0.0044266,0.0248096,0.0203176,0.0635016,0.0064452,0.0123892
3776,0,0,0,0,0.0132072,0.018909,0.0084928,0.0154475,0.0236789,0.0625489,0.0026394,0.0017839
3777,2.0833299,2.0833299,0,0,0.0109897,0.0364508,0.0068651,0.008715,0.0215829,0.0445977,0.0017357,0.001143
3778,0,0,0,0,0.004666,0.0016915,0.0055342,0.0092978,0.0124557,0.0235985,0.0017624,0.0015289
3779,0,0,0,0,0.0038972,0.0019473,0.0048978,0.0094444,0.0190394,0.0326195,0.0019547,0.0020436
3780,0,0,0,0,0.0111171,0.0319276,0.0060176,0.0132412,0.0227885,0.0362692,0.0021155,0.0019713
3781,6.25,6.25,0,0,0.0093456,0.0371404,0.005691,0.0096172,0.0210219,0.0279045,0.0016525,0.0011819
3782,0,0,0,0,0.0122193,0.0384212,0.004609,0.0055944,0.0045275,0.0070583,0.0014611,0.0012735
