FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,M_Density
4133,0,2017,0,0.0738255,0,0.926175,0,7.7596502,5.3909101,8.7301502,4.7957902,8.2885103,6.2483101,6,
4134,0,2017,0,0.0402685,0.248322,0.557047,0,7.7323699,0,8.7025995,4.82586,8.1337099,4.1108699,1,
4135,0,2017,0,0.95302,0,0.0469799,0,7.75948,6.1758699,8.6838598,5.7680202,7.9547601,6.35289,1,
4136,0,2017,0,0.228188,0,0.557047,0,7.82304,6.55302,8.6750097,0,7.7444201,6.9802198,2,
4137,0,2017,0,0.0201342,0,0.134228,0,7.90659,6.5823698,8.66924,4.51086,7.4712,6.6214099,3,
4138,0,2017,0,0.0134228,0,0.0671141,0.0805369,7.8559999,5.2121201,8.6692305,5.3909101,7.07376,5.2631798,5,
4139,0,2017,0,0.0067114,0,0.422819,0.201342,7.78652,4.45263,8.6692305,4.2207098,6.3808098,4.6928701,9,
4235,0,2016,0,0.0067114,0.201342,0.0402685,0.0201342,4.7957902,0,8.82514,7.3880501,7.3769002,5.3909101,1,0
4236,0,2016,0,0,0.362416,0,0,5.6490402,4.1108699,8.8600597,7.2741799,7.6598701,5.6021199,1,0
4237,0,2016,0,0.0402685,0.33557,0.0134228,0.516779,6.7249398,4.1108699,8.8994598,7.1863999,7.8902102,5.8378801,1,0
4238,0,2016,0,0,0.583893,0,0.0939597,6.1778102,0,8.9421701,6.9871802,8.0774698,5.3619099,1,0
4239,0,2016,0,0.0067114,0.516779,0.0872483,0,4.51086,4.1108699,8.9871702,6.4769702,8.2391596,4.2207098,2,0
4240,0,2016,0,0.147651,0,0.201342,0,5.9716501,3.43399,9.0336103,6.2363701,8.3804398,4.2207098,1,0
4241,0,2016,0,0.0067114,0.0201342,0.241611,0,4.45263,4.1108699,9.0807896,6.1136799,8.46875,5.9687099,0,4.1666698
4242,0,2016,0,0,0.127517,0,0,5.6261301,0,9.1281605,6.1835999,8.4890003,6.20612,0,8.3333302
4243,0,2016,0,0,0,0.033557,0,6.7223401,5.2631798,9.1752996,6.55302,8.4819603,6.0001602,0,6.25
4244,0,2016,0,0.0134228,0.275168,0.0536913,0,7.1182499,4.1108699,9.2219105,7.0862002,8.40166,5.8640299,1,4.1666698
4245,0,2016,0,0.550336,0.127517,0.114094,0,7.41325,3.43399,9.2677603,7.4712,8.3274603,5.6261301,1,0
4246,0,2016,0,0.375839,0.0201342,0.295302,0,7.6691799,4.1108699,9.3127003,7.7297702,8.26474,5.8021202,1,4.1666698
4247,0,2016,0,0.328859,0.255034,0.248322,0,7.8843699,3.43399,9.3566303,7.8764501,8.2198296,6.4916902,1,0
4248,0,2016,0,0.362416,0,0.590604,0,8.0610704,5.2631798,9.3994799,7.9043899,8.1984901,6.4650998,0,0
4249,0,2016,0,0,0.436242,0.167785,0,8.0029402,3.43399,9.4157495,7.7300301,8.2039099,4.82586,1,0
4250,0,2016,0,0,0.671141,0.0872483,0,7.7933102,4.51086,9.3991203,7.56703,8.2352505,4.1108699,0,2.0833299
4251,0,2016,0,0.328859,0.0738255,0.0536913,0.107383,7.53865,4.7957902,9.38447,7.3728299,8.2880497,5.9191098,1,2.0833299
4252,0,2016,0,0.214765,0.107383,0.0402685,0.201342,7.21351,4.5629802,9.3719902,7.0833602,8.3560896,6.8684602,0,6.25
4253,0,2016,0,0.0134228,0.0067114,0.369128,0.389262,6.8023901,5.1985002,9.3618498,6.55302,8.4333,6.4288602,0,0
4254,0,2016,0,0.0067114,0.369128,0.241611,0,5.9319801,4.1108699,9.3542204,5.0172801,8.5148497,5.0172801,1,0
4255,0,2016,0,0,0.422819,0,0,4.5629802,3.43399,9.3492002,5.1700802,8.5200396,3.77107,0,4.1666698
4256,0,2016,0,0.154362,0.033557,0.255034,0.543624,6.0029202,5.0172801,9.3468704,6.1310301,8.5313597,5.7680202,1,0
4257,0,2016,0,0.0671141,0.241611,0.0939597,0.590604,6.73523,3.77107,9.3472795,6.4906502,8.5559502,5.2121201,1,4.1666698
4258,0,2016,0,0.718121,0,0.275168,0.0067114,7.2279601,6.4035602,9.35042,6.9639802,8.5911398,6.6613102,0,0
4259,0,2016,0,0.0134228,0,0.154362,0.832215,7.5760999,6.5029502,9.3562403,6.8650398,8.6345396,6.8362598,0,
4260,0,2016,0,0.0671141,0.0671141,0.697987,0.167785,7.8386798,4.6928701,9.3276701,6.29496,8.6848803,6.14574,1,
4261,0,2016,0,0.436242,0.241611,0.154362,0,8.0481701,3.43399,9.2834997,0,8.7399197,4.51086,0,
4262,0,2016,0,0.033557,0.033557,0.684564,0.248322,8.2220402,4.9064898,9.2384501,6.3145299,8.7977896,6.19311,1,
4263,0,2016,0,0.174497,0.0536913,0.624161,0.147651,8.3554201,3.43399,9.1926804,6.0650301,8.8570004,5.7361498,0,
4264,0,2016,0,0.120805,0,0.879195,0,8.2838497,5.6021199,9.14641,5.8021202,8.9162302,6.43817,0,
4265,0,2016,0,0.0939597,0.174497,0.731544,0,8.2267303,4.5629802,9.0999203,5.2508898,8.9581499,6.6700902,0,
4266,0,2016,0,0.0872483,0.563758,0.348993,0,8.1906996,3.77107,9.0536098,4.1108699,8.9105301,5.6490402,2,
4267,0,2016,0,0.0872483,0.610738,0.302013,0,8.1491699,4.1108699,9.0080004,0,8.8268499,5.9716501,1,
4268,0,2016,0,0.0268456,0.557047,0.416107,0,8.09692,0,8.9637299,5.0172801,8.7356701,5.3619099,1,
4269,0,2016,0,0.0469799,0.0067114,0.946309,0,8.0565205,5.1985002,8.9216204,6.1835999,8.6355801,6.2415199,1,
4270,0,2016,0,0,0.52349,0.469799,0,8.0030899,0,8.8826199,4.1108699,8.5246897,5.3094902,2,
4271,0,2016,0,0.0201342,0.194631,0.785235,0,7.9865599,4.45263,8.8478003,5.8923302,8.3992996,5.5959301,3,
4272,0,2016,0,0.449664,0.100671,0.449664,0,7.98316,3.77107,8.8183203,0,8.2555904,5.9025402,3,
4273,0,2016,0,0.033557,0.744966,0.0872483,0,7.9658899,4.82586,8.79533,3.43399,8.0882902,3.43399,1,
4274,0,2016,0,0.154362,0.0604027,0.583893,0,7.98316,4.1108699,8.77981,3.77107,7.8884401,5.6082301,1,
4275,0,2016,0,0.302013,0,0.449664,0,8.0284595,6.2432299,8.7721205,5.8923302,7.6412201,6.7702398,2,
4276,0,2016,0,0.228188,0,0.194631,0,8.0938597,6.1640301,8.7673397,5.0172801,7.3204398,6.2097702,6,
4277,0,2017,0,0,0.52349,0,0,9.5519505,4.1108699,6.55302,5.1700802,9.5348196,5.0910201,2,0
4278,0,2017,0,0,0.691275,0,0,9.5164404,4.2207098,7.0862002,6.3846798,9.4945803,4.7957902,0,2.0833299
4279,0,2017,0,0,0.0067114,0,0,9.4803305,5.1985002,7.4712,7.0417299,9.4506598,6.0451698,2,0
4280,0,2017,0,0,0.0067114,0,0,9.4436598,3.43399,7.7567701,6.8991699,9.4046297,0,0,0
4281,0,2017,0,0,0,0,0,9.4054699,0,7.9813299,6.2346401,9.3566303,0,2,0
4282,0,2017,0,0,0.295302,0,0,9.3664598,4.1108699,8.1657,5.1985002,9.30651,5.35186,10,4.1666698
4283,0,2017,0,0,0.114094,0,0,9.3269997,3.43399,8.2857399,5.9025402,9.2540998,4.2207098,3,4.1666698
4284,0,2017,0,0,0.295302,0,0,9.2872601,0,8.2694597,6.8699198,9.1992397,4.82586,5,0
4285,0,2017,0,0.0805369,0,0.0067114,0,9.2472496,5.6490402,8.2764997,7.3538198,9.1417599,5.9059,1,10.4167004
4286,0,2017,0,0,0.0067114,0,0,9.2072401,3.43399,8.3059196,7.6784201,9.0814896,0,0,0
4287,0,2017,0,0,0,0.0067114,0,9.1676702,4.1108699,8.3540802,7.3807602,9.01826,0,0,0
4288,0,2017,0,0,0.0738255,0.0134228,0,9.1289597,4.51086,8.3287201,6.9207001,8.9508305,0,0,0
4289,0,2017,0,0,0,0,0,9.0915804,5.0172801,8.3039703,6.0956998,8.8748503,0,0,0
4290,0,2017,0,0,0.167785,0,0,9.0561104,4.2207098,8.3006496,4.6928701,8.7935801,5.35186,3,2.0833299
4291,0,2017,0,0,0.342282,0,0,9.0231104,3.43399,8.3191795,4.82586,8.70397,5.0367599,5,6.25
4292,0,2017,0,0,0.449664,0,0,8.9928904,0,8.3162804,5.5503201,8.6063099,5.2631798,1,2.0833299
4293,0,2017,0,0,0.42953,0,0,8.96558,0,8.3163605,3.77107,8.4999504,4.82586,4,4.1666698
4294,0,2017,0,0,0.033557,0,0,8.9418201,4.9064898,8.17274,5.1399398,8.3836203,6.12675,4,0
4295,0,2017,0,0,0.597315,0,0,8.9229898,3.43399,8.0116701,6.29496,8.2544899,4.8542099,3,0
4296,0,2017,0,0,0.469799,0.033557,0,8.9100304,0,7.83078,6.8645501,8.1130104,4.5629802,2,0
4297,0,2017,0,0.0201342,0.711409,0.234899,0,8.9034204,3.43399,7.6134601,6.23809,7.95681,5.0172801,13,2.0833299
4298,0,2017,0,0,0.395973,0.295302,0,8.9032698,0,7.37988,5.6546102,7.7913899,5.0910201,7,0
4299,0,2017,0,0,0.33557,0,0,8.8734703,0,7.17834,5.0172801,7.6250701,5.3619099,1,2.0833299
4300,0,2017,0,0.0738255,0.114094,0.0738255,0.738255,8.8022404,4.1108699,7.0890298,5.9716501,7.4923401,5.9059,1,0
4301,0,2017,0,0.0738255,0.0671141,0.42953,0.42953,8.7286701,4.6928701,6.5237799,6.77496,7.4448299,5.5434499,2,0
4302,0,2017,0,0,0.201342,0.0067114,0,8.65347,4.9064898,5.4608898,7.2707,7.5028501,0,0,4.1666698
4303,0,2017,0,0,0.0268456,0.0536913,0,8.5778399,4.6928701,5.3814301,7.4277802,7.6449399,5.0172801,5,4.1666698
4304,0,2017,0,0,0,0,0,8.5037098,5.2508898,6.5566702,6.9871802,7.5598698,0,0,6.25
4305,0,2017,0,0,0.268456,0.0134228,0.0067114,8.43396,3.43399,7.112,6.1835999,7.19484,5.1399398,0,4.1666698
4306,0,2017,0,0,0.342282,0.167785,0,8.3724899,3.43399,7.4923401,4.1108699,6.6409898,5.0172801,4,0
4307,0,2017,0,0.221477,0,0.510067,0,8.3240499,5.6919298,7.7297702,6.4937501,5.6490402,5.9537301,1,0
4308,0,2017,0,0.0134228,0,0.496644,0,8.2934599,5.1985002,7.9305,6.19311,5.3814301,5.4847999,3,0
4309,0,2017,0,0.0738255,0.100671,0.744966,0,8.2843704,4.8542099,8.1061802,5.8021202,6.6722598,5.8183298,2,2.0833299
4310,0,2017,0,0,0.194631,0.0939597,0,8.2979498,4.9064898,8.2588902,6.0029202,6.76964,0,0,0
4311,0,2017,0,0.033557,0.0939597,0.261745,0,8.3324604,4.1108699,8.3944597,6.8257599,6.9149599,6.0138202,1,2.0833299
4312,0,2017,0,0.0134228,0,0.100671,0,8.3504,6.1640301,8.5156698,7.0708399,7.2308002,6.9060001,1,0
4313,0,2017,0,0.0536913,0.0134228,0.0402685,0,8.3768301,0,8.6177301,6.9354,7.5265198,6.44731,8,0
4314,0,2017,0,0,0,0.342282,0,8.3964596,3.43399,8.6027203,6.08178,7.7730699,3.43399,11,0
4315,0,2017,0,0.0268456,0.100671,0.134228,0,8.2542496,4.51086,8.57271,4.1108699,7.8549199,4.6928701,7,2.0833299
4316,0,2017,0,0,0.0134228,0.651007,0,8.0898104,4.9064898,8.5543299,6.0722799,7.6514902,5.1399398,4,0
4317,0,2017,0,0.0067114,0.0536913,0.651007,0,7.89573,4.2207098,8.5489502,6.8460398,7.4011402,4.45263,3,2.0833299
4318,0,2017,0,0,0,0.0067114,0,7.66116,5.3619099,8.5570002,7.1845899,7.1107998,6.1136799,3,2.0833299
4319,0,2017,0,0.0469799,0.0134228,0.38255,0,7.3721199,5.2121201,8.5778399,6.8460398,6.78369,6.0138202,4,0
4320,0,2017,0,0.0604027,0.194631,0.47651,0,7.0274,4.1108699,8.6099501,6.46945,5.8603802,5.4608898,1,0
4321,0,2017,0,0.0134228,0.0067114,0.436242,0.543624,6.7502699,5.0172801,8.6512699,5.7810798,0,5.4925199,1,0
4322,0,2017,0,0,0.657718,0,0.342282,6.75701,3.43399,8.6995296,4.2207098,5.9537301,6.7091098,0,0
4323,0,2017,0,0,0.228188,0.161074,0.610738,5.6919298,4.1108699,8.7100801,6.1778102,5.7361498,6.9268098,1,2.0833299
4324,0,2017,0,0.033557,0.422819,0.288591,0,5.4357901,3.77107,8.7245598,6.6758499,5.4357901,6.5611901,3,6.25
4325,0,2017,0,0,0,0.281879,0,6.5710101,6.2632599,8.7311802,7.16748,3.43399,6.7091098,2,0
4326,0,2017,0,0,0,0.563758,0,7.14079,6.1758699,8.7468901,7.4423699,6.2363701,6.42414,0,10.4167004
4327,0,2017,0,0,0.134228,0,0,7.1861401,4.45263,8.7692003,7.2836099,6.7151098,5.71207,2,2.0833299
4328,0,2017,0,0,0.469799,0,0,6.5806398,0,8.7954102,7.2663202,7.0472102,3.77107,0,0
4329,0,2017,0,0.0067114,0.201342,0.0402685,0.0201342,4.7957902,0,8.82514,7.3880501,7.3769002,5.3909101,1,0
4330,0,2017,0,0,0.362416,0,0,5.6490402,4.1108699,8.8600597,7.2741799,7.6598701,5.6021199,1,0
4331,0,2017,0,0.0402685,0.33557,0.0134228,0.516779,6.7249398,4.1108699,8.8994598,7.1863999,7.8902102,5.8378801,1,0
4332,0,2017,0,0,0.583893,0,0.0939597,6.1778102,0,8.9421701,6.9871802,8.0774698,5.3619099,1,0
4333,0,2017,0,0.0067114,0.516779,0.0872483,0,4.51086,4.1108699,8.9871702,6.4769702,8.2391596,4.2207098,2,0
4334,0,2017,0,0.147651,0,0.201342,0,5.9716501,3.43399,9.0336103,6.2363701,8.3804398,4.2207098,1,0
4335,0,2017,0,0.375839,0.0201342,0.295302,0,7.6691799,4.1108699,9.3127003,7.7297702,8.26474,5.8021202,1,2.0833299
4336,0,2017,0,0.328859,0.255034,0.248322,0,7.8843699,3.43399,9.3566303,7.8764501,8.2198296,6.4916902,1,2.0833299
4337,0,2017,0,0.362416,0,0.590604,0,8.0610704,5.2631798,9.3994799,7.9043899,8.1984901,6.4650998,0,0
4338,0,2017,0,0,0.436242,0.167785,0,8.0029402,3.43399,9.4157495,7.7300301,8.2039099,4.82586,1,0
4339,0,2017,0,0,0.671141,0.0872483,0,7.7933102,4.51086,9.3991203,7.56703,8.2352505,4.1108699,0,2.0833299
4340,0,2017,0,0.328859,0.0738255,0.0536913,0.107383,7.53865,4.7957902,9.38447,7.3728299,8.2880497,5.9191098,1,4.1666698
4341,0,2017,0,0.214765,0.107383,0.0402685,0.201342,7.21351,4.5629802,9.3719902,7.0833602,8.3560896,6.8684602,0,4.1666698
4342,0,2017,0,0.0134228,0.0067114,0.369128,0.389262,6.8023901,5.1985002,9.3618498,6.55302,8.4333,6.4288602,0,0
4343,0,2017,0,0.0067114,0.369128,0.241611,0,5.9319801,4.1108699,9.3542204,5.0172801,8.5148497,5.0172801,1,0
4344,0,2017,0,0,0.422819,0,0,4.5629802,3.43399,9.3492002,5.1700802,8.5200396,3.77107,0,0
4345,0,2017,0,0.154362,0.033557,0.255034,0.543624,6.0029202,5.0172801,9.3468704,6.1310301,8.5313597,5.7680202,1,0
4346,0,2017,0,0.0671141,0.241611,0.0939597,0.590604,6.73523,3.77107,9.3472795,6.4906502,8.5559502,5.2121201,1,4.1666698
4347,0,2017,0,0.718121,0,0.275168,0.0067114,7.2279601,6.4035602,9.35042,6.9639802,8.5911398,6.6613102,0,0
4348,0,2017,0,0.0134228,0,0.154362,0.832215,7.5760999,6.5029502,9.3562403,6.8650398,8.6345396,6.8362598,0,
4349,0,2017,0,0.0671141,0.0671141,0.697987,0.167785,7.8386798,4.6928701,9.3276701,6.29496,8.6848803,6.14574,1,
4350,0,2017,0,0.436242,0.241611,0.154362,0,8.0481701,3.43399,9.2834997,0,8.7399197,4.51086,0,
4351,0,2017,0,0.033557,0.033557,0.684564,0.248322,8.2220402,4.9064898,9.2384501,6.3145299,8.7977896,6.19311,1,
4352,0,2017,0,0.174497,0.0536913,0.624161,0.147651,8.3554201,3.43399,9.1926804,6.0650301,8.8570004,5.7361498,0,
4353,0,2017,0,0.120805,0,0.879195,0,8.2838497,5.6021199,9.14641,5.8021202,8.9162302,6.43817,0,
4354,0,2017,0,0.0939597,0.174497,0.731544,0,8.2267303,4.5629802,9.0999203,5.2508898,8.9581499,6.6700902,0,
4355,0,2017,0,0.0872483,0.563758,0.348993,0,8.1906996,3.77107,9.0536098,4.1108699,8.9105301,5.6490402,2,
4356,0,2017,0,0.0872483,0.610738,0.302013,0,8.1491699,4.1108699,9.0080004,0,8.8268499,5.9716501,1,
4357,0,2017,0,0.0268456,0.557047,0.416107,0,8.09692,0,8.9637299,5.0172801,8.7356701,5.3619099,1,
4358,0,2017,0,0.0469799,0.0067114,0.946309,0,8.0565205,5.1985002,8.9216204,6.1835999,8.6355801,6.2415199,1,
4359,0,2017,0,0,0.52349,0.469799,0,8.0030899,0,8.8826199,4.1108699,8.5246897,5.3094902,2,
4360,0,2017,0,0.0201342,0.194631,0.785235,0,7.9865599,4.45263,8.8478003,5.8923302,8.3992996,5.5959301,3,
4361,0,2017,0,0.449664,0.100671,0.449664,0,7.98316,3.77107,8.8183203,0,8.2555904,5.9025402,3,
4362,0,2017,0,0.033557,0.744966,0.0872483,0,7.9658899,4.82586,8.79533,3.43399,8.0882902,3.43399,1,
4363,0,2017,0,0.154362,0.0604027,0.583893,0,7.98316,4.1108699,8.77981,3.77107,7.8884401,5.6082301,1,
4364,0,2017,0,0.302013,0,0.449664,0,8.0284595,6.2432299,8.7721205,5.8923302,7.6412201,6.7702398,2,
4365,0,2017,0,0.228188,0,0.194631,0,8.0938597,6.1640301,8.7673397,5.0172801,7.3204398,6.2097702,6,
4366,0,2017,0,0.100671,0,0.167785,0.208054,8.0523796,3.43399,8.7673302,3.77107,6.87428,3.77107,12,
4460,0,2016,0,0,0.42953,0.0067114,0.355705,6.8035102,3.43399,8.7052698,6.7402902,6.6605701,5.2631798,0,0
4461,0,2016,0,0,0.0939597,0.214765,0.147651,6.1778102,0,8.7401199,6.9671898,7.1925502,4.45263,2,0
4462,0,2016,0,0.0134228,0.0067114,0.120805,0,4.2207098,4.45263,8.7812595,6.75701,7.5438499,6.43817,4,0
4463,0,2016,0,0.0134228,0.0604027,0.295302,0,6.1289001,4.8542099,8.8270798,6.6635199,7.81107,6.7508898,3,8.3333302
4464,0,2016,0,0,0,0,0,6.1758699,5.71207,8.8761301,6.4650998,8.0219097,6.45961,1,4.1666698
4465,0,2016,0,0.0067114,0.0134228,0.0939597,0,3.43399,5.0910201,8.9271698,5.7071099,8.1954899,5.7810798,2,0
4466,0,2016,0,0.127517,0.758389,0.100671,0,5.9945798,4.5629802,8.9792299,4.2207098,8.2912302,5.0910201,2,0
4467,0,2016,0,0.0201342,0.892617,0.0805369,0,4.9064898,4.6928701,9.0315599,4.7957902,8.3415499,6.2516699,2,0
4468,0,2016,0,0,0.624161,0.322148,0,6.0956998,3.43399,9.08358,4.51086,8.3572598,4.8542099,0,0
4469,0,2016,0,0,0.771812,0.181208,0,6.65835,3.43399,9.1349001,6.19311,8.3635702,5.0910201,0,2.0833299
4470,0,2016,0,0,0.362416,0.0671141,0,6.97473,4.1108699,9.1852398,6.9891,8.2891903,5.5959301,2,0
4471,0,2016,0,0.550336,0.342282,0,0,7.29036,3.43399,9.2344198,7.2905698,8.1943903,5.9319801,2,0
4472,0,2016,0,0.812081,0.0939597,0.0939597,0,7.5760999,4.82586,9.2823095,7.4885402,8.1108704,5.4847999,2,0
4473,0,2016,0,0.818792,0,0.107383,0,7.8186998,5.6261301,9.3288698,7.7024202,8.0487204,6.4288602,1,0
4474,0,2016,0,0.0402685,0.255034,0.322148,0.302013,8.0217199,0,9.3740597,7.9001398,8.0184097,6.4947801,0,0
4475,0,2016,0,0.0939597,0.557047,0.161074,0.0201342,8.0774298,3.43399,9.4178801,7.9212799,8.0261602,6.1778102,0,0
4476,0,2016,0,0,0.127517,0.0067114,0,7.8979702,4.5629802,9.4453001,7.8000002,8.0703001,6.0722799,2,2.0833299
4477,0,2016,0,0,0.0067114,0.0067114,0.0872483,7.6954799,5.0172801,9.4319496,7.5626702,8.1423197,6.19311,1,8.3333302
4478,0,2016,0,0.0469799,0,0.0872483,0.161074,7.4437599,5.4925199,9.42062,7.2006402,8.2314396,6.7307501,1,0
4479,0,2016,0,0,0,0.0939597,0.134228,7.0899701,5.7361498,9.4114304,6.65835,8.3285103,6.6214099,1,2.0833299
4480,0,2016,0,0,0.114094,0.114094,0,6.5745301,0,9.40452,5.8957601,8.39186,5.9191098,0,0
4481,0,2016,0,0,0.362416,0.147651,0,5.8183298,4.1108699,9.3999796,5.1700802,8.3926897,5.4357901,1,0
4482,0,2016,0,0,0,0.0402685,0.671141,4.8542099,5.6546102,9.3978796,4.1108699,8.4072599,5.8378801,1,0
4483,0,2016,0,0.0268456,0.0671141,0.0268456,0.832215,6.5465598,5.0172801,9.3982601,5.6021199,8.4385595,5.2121201,1,2.0833299
4484,0,2016,0,0.268456,0,0.362416,0.369128,7.1655998,5.9059,9.4010897,6.7576199,8.4818802,6.4109201,0,2.0833299
4485,0,2016,0,0.597315,0,0.33557,0.0671141,7.54599,6.6605701,9.3994303,6.10252,8.5353403,7.0220599,0,
4486,0,2016,0,0.0067114,0.0134228,0.503356,0.47651,7.8210902,5.1985002,9.3587198,5.3619099,8.5960798,6.29496,0,
4487,0,2016,0,0,0.348993,0.402685,0.221477,8.0366697,4.45263,9.3173199,6.2223601,8.66115,5.2121201,1,
4488,0,2016,0,0.033557,0,0.375839,0.590604,8.2139502,5.7361498,9.2753401,6.10252,8.72826,6.3833899,0,
4489,0,2016,0,0.033557,0.268456,0.463087,0.234899,8.3645,3.43399,9.2329798,6.0426302,8.7954397,6.7842698,1,
4490,0,2016,0,0.107383,0.38255,0.355705,0.14094,8.4136105,4.1108699,9.1904402,4.45263,8.8607903,6.53053,1,
4491,0,2016,0,0.422819,0.0201342,0.295302,0.261745,8.3701296,5.0172801,9.1480398,5.9537301,8.8778,6.4562802,0,
4492,0,2016,0,0.0671141,0.174497,0.758389,0,8.3433304,0,9.1061697,5.8183298,8.8812904,5.8957601,1,
4493,0,2016,0,0.0268456,0.322148,0.61745,0,8.2999001,0,9.0653,5.5149899,8.8186398,5.0367599,1,
4494,0,2016,0,0,0.288591,0.704698,0,8.2617798,3.43399,9.0260201,4.2207098,8.7258101,6.4998999,1,
4495,0,2016,0,0.0201342,0,0.979866,0,8.2214899,5.8183298,8.9890299,5.5149899,8.6234999,6.4288602,2,
4496,0,2016,0,0.0268456,0,0.973154,0,8.1836596,5.35186,8.9551096,5.3814301,8.5095596,5.7071099,7,
4497,0,2016,0,0.214765,0.563758,0.208054,0,8.1722002,4.51086,8.9251404,4.51086,8.3810301,4.2207098,0,
4498,0,2016,0,0.422819,0.530201,0.0469799,0,8.1669703,4.1108699,8.8999901,3.43399,8.2336302,5.5149899,1,
4499,0,2016,0,0.0805369,0.0067114,0.463087,0,8.1550798,5.0172801,8.8805304,4.7957902,8.0609303,5.8640299,2,
4500,0,2016,0,0,0.624161,0.114094,0,8.1669703,4.45263,8.8674803,5.7361498,7.85254,5.5570998,2,
4501,0,2016,0,0.127517,0,0.872483,0,8.2014799,6.1114702,8.8606701,3.43399,7.59021,6.7151098,3,
4502,0,2016,0,0.38255,0,0.583893,0,8.2516899,6.1114702,8.8566704,4.7957902,7.2375998,6.1202598,8,
4503,0,2017,0,0,0.0402685,0,0.0067114,9.5425901,5.0172801,6.98564,6.3846798,9.50842,5.5570998,1,4.1666698
4504,0,2017,0,0,0.0268456,0,0,9.5082998,4.7957902,7.4271402,6.3833899,9.4654703,5.9414201,1,8.3333302
4505,0,2017,0,0,0,0,0,9.4725304,5.1985002,7.7323699,5.9716501,9.4208403,0,0,0
4506,0,2017,0,0,0.0604027,0,0,9.4363003,0,7.9658899,6.0722799,9.3744497,3.43399,0,0
4507,0,2017,0,0,0.161074,0,0,9.3997097,4.1108699,8.1224203,5.35186,9.3261604,4.7957902,9,0
4508,0,2017,0,0,0.14094,0,0,9.3628902,3.77107,8.1252298,6.4562802,9.2758799,4.45263,2,2.0833299
4509,0,2017,0,0,0.322148,0,0,9.3258495,0,8.1026402,7.05196,9.2234898,4.7957902,2,0
4510,0,2017,0,0.0134228,0.127517,0.0067114,0,9.2887802,4.45263,8.1124496,7.43536,9.16889,5.4608898,0,0
4511,0,2017,0,0,0.295302,0.0201342,0,9.25208,0,8.1528397,7.7077198,9.1100903,5.1985002,0,0
4512,0,2017,0,0,0.610738,0,0,9.2160301,3.77107,8.2148399,7.40131,9.0461102,4.7957902,1,0
4513,0,2017,0,0,0.234899,0.0268456,0,9.1810198,4.51086,8.1779099,6.9707799,8.9776201,5.35186,0,0
4514,0,2017,0,0,0.221477,0,0,9.1474705,0,8.1441498,6.3145299,8.9039202,4.8542099,2,0
4515,0,2017,0,0,0.0671141,0,0,9.1158705,4.6928701,8.1395702,5.6261301,8.8252802,5.4357901,5,4.1666698
4516,0,2017,0,0,0.832215,0,0,9.0864601,4.51086,8.1649704,5.8021202,8.74121,5.7853599,1,0
4517,0,2017,0,0,0.107383,0.463087,0,9.0598001,4.9064898,8.1580696,5.8957601,8.6511002,5.8183298,4,12.5
4518,0,2017,0,0,0.268456,0,0,9.0356302,3.43399,8.1595497,5.9687099,8.5534801,5.6546102,1,0
4519,0,2017,0,0,0.637584,0,0,9.0147696,4.1108699,8.1810198,5.3909101,8.4488201,4.45263,2,6.25
4520,0,2017,0,0,0.187919,0.0604027,0,8.9985399,4.82586,8.11555,4.82586,8.3361397,5.3619099,2,8.3333302
4521,0,2017,0,0,0.328859,0,0,8.9874201,3.43399,7.96246,6.2761798,8.21632,5.0172801,2,2.0833299
4522,0,2017,0,0,0.167785,0.0067114,0,8.9736204,4.6928701,7.80302,6.91717,8.0919704,5.5503201,2,0
4523,0,2017,0,0,0,0.0469799,0,8.9029503,5.3094902,7.6535201,6.4769702,7.9661102,5.8183298,3,0
4524,0,2017,0,0,0.248322,0,0,8.8284101,4.5629802,7.5419598,5.6261301,7.8543801,5.1700802,5,0
4525,0,2017,0,0,0.38255,0,0.167785,8.7499104,0,7.3323302,4.6928701,7.7720299,5.2508898,1,0
4526,0,2017,0,0.033557,0,0.718121,0,8.6675196,5.7266598,6.9875698,6.5029502,7.74544,6.46945,3,0
4527,0,2017,0,0,0.0268456,0.0469799,0,8.5816498,5.0172801,6.3583298,7.1422,7.77807,5.6021199,1,0
4528,0,2017,0,0.0469799,0,0.134228,0,8.4932499,5.6919298,4.51086,7.3685498,7.6532202,6.23809,7,0
4529,0,2017,0,0,0.0134228,0.107383,0,8.40417,4.7957902,6.1640301,6.9302602,7.3663902,5.8888798,9,0
4530,0,2017,0,0,0.422819,0,0,8.3176498,4.1108699,6.8852301,6.0527101,7.02598,5.3814301,3,2.0833299
4531,0,2017,0,0,0.389262,0.167785,0,8.2387505,3.43399,7.27353,4.7957902,6.5823698,4.6928701,7,0
4532,0,2017,0,0,0.255034,0.0402685,0,8.1744604,3.77107,7.58744,6.5806398,5.2631798,5.6082301,2,4.1666698
4533,0,2017,0,0,0.543624,0.033557,0,8.13274,0,7.83425,6.9060001,5.8888798,5.0910201,2,0
4534,0,2017,0,0.0067114,0.355705,0.161074,0,8.1201496,3.43399,8.0377998,6.8362598,6.8606,3.43399,0,0
4535,0,2017,0,0.0872483,0.114094,0.416107,0,8.1389198,4.5629802,8.2094402,6.84655,7.2937002,5.8923302,5,0
